CustomerKey|SalesAmount|Awarded|PointAwardedinReturnTrnx|Used|TotalAwarded|TotalUsed|JuneEndUsed|DecEndUsed|PointUsageinCampaignPeriods
7312|468,24|5,32|0|0|5,32|0|0|0|0
7317|1153,68|10,02|0|0|10,02|0|0|0|0
7318|3519,78|23,3199|0|0|23,3199|0|0|0|0
7319|1379,65|8,9499|0|0|8,9499|0|0|0|0
7320|3021,94|22,2201|0|5|22,2201|5|0|0|0
7321|504,22|3,78|0|0|3,78|0|0|0|0
7324|4645,74|25,7597|0|0|25,7597|0|0|0|0
7327|1873,38|14,6703|0|0|14,6703|0|0|0|0
7329|3954,96|22,2301|0|0|22,2301|0|0|0|0
7335|978,4|4,89|0|0|4,89|0|0|0|0
7336|225,91|1,1299|0|0|1,1299|0|0|0|0
7341|958,73|4,7899|0|0|4,7899|0|0|0|0
7343|4387,88|26,88|0|0|26,88|0|0|0|0
7344|18536,28|266,4708|0|67,0001|266,4708|67,0001|0|0|0
7346|127,92|0,64|0|0|0,64|0|0|0|0
7349|654,87|5,3|0|0|5,3|0|0|0|0
7351|12485,77|87,3398|0|60,3401|87,3398|60,3401|0|7,4001|0,1226
7352|481,86|2,41|0|0|2,41|0|0|0|0
7353|620,74|3,44|0|0|3,44|0|0|0|0
7354|2194,93|14,1199|0|11,86|14,1199|11,86|0|0|0
7356|2111,37|18,87|0|0|18,87|0|0|0|0
7362|871,52|4,3598|0|0|4,3598|0|0|0|0
7364|49,9|0,5|0|0|0,5|0|0|0|0
7365|724,81|3,63|0|0|3,63|0|0|0|0
7366|6500,3|37,6501|0|31,8099|37,6501|31,8099|0|18,65|0,5862
7368|511,41|4,26|0|0|4,26|0|0|0|0
7370|1999,65|9,9997|0|0|9,9997|0|0|0|0
7371|1337,65|8,7999|0|0|8,7999|0|0|0|0
7377|526,96|5,27|0|0|5,27|0|0|0|0
7379|664,91|5,25|0|0|5,25|0|0|0|0
7382|501,82|2,51|0|0|2,51|0|0|0|0
7383|693,3|4,28|0|0|4,28|0|0|0|0
7385|989,68|0|0|0|0|0|0|0|0
7388|159,85|0,8|0|0|0,8|0|0|0|0
7389|2878,93|49,9798|0|0|49,9798|0|0|0|0
7391|1609,37|10,15|0|0|10,15|0|0|0|0
7393|11480,23|64,7403|0|34,53|64,7403|34,53|0|34,53|1
7395|1581,53|8,7401|0|0|8,7401|0|0|0|0
7397|2774,16|20,1497|0|18,93|20,1497|18,93|5,2|0|0,2746
7401|567,81|5,03|0|0|5,03|0|0|0|0
7402|578,51|3,34|0|0|3,34|0|0|0|0
7403|2815,25|19,9101|0|20,93|19,9101|20,93|0|0|0
7404|1109,23|7,8599|0|0|7,8599|0|0|0|0
7405|109,89|0,55|0|0|0,55|0|0|0|0
7406|2124,46|9,7799|0|0|9,7799|0|0|0|0
7408|219,9|1,1|0|0|1,1|0|0|0|0
7409|1769,2|17,6999|0|0|17,6999|0|0|0|0
7410|528,82|2,64|0|0|2,64|0|0|0|0
7411|1167,13|9,82|0|0|9,82|0|0|0|0
7412|509,67|2,5499|0|0|2,5499|0|0|0|0
7413|1079,59|6,41|0|0|6,41|0|0|0|0
7415|583,74|4,0399|0|0|4,0399|0|0|0|0
7416|789,8|7,05|0|0|7,05|0|0|0|0
7417|2398,86|12,01|0|8|12,01|8|0|0|0
7418|234,99|2,35|0|0|2,35|0|0|0|0
7419|3866,85|27,7598|0|6,4|27,7598|6,4|0|6,4|1
7420|1826,17|11,96|0|0|11,96|0|0|0|0
7424|169,95|0,85|0|0|0,85|0|0|0|0
7427|269,98|1,35|0|0|1,35|0|0|0|0
7428|127,42|0,64|0|0|0,64|0|0|0|0
7429|594,79|4,7|0|0|4,7|0|0|0|0
7434|373,09|3,74|0|0|3,74|0|0|0|0
7438|129,95|0,65|0|0|0,65|0|0|0|0
7440|387,77|2,36|0|0|2,36|0|0|0|0
7442|379,88|1,9|0|0|1,9|0|0|0|0
7444|48,56|0,24|0|0|0,24|0|0|0|0
7445|2354,52|20,5999|0|0|20,5999|0|0|0|0
7452|8017,67|44,3404|0|0|44,3404|0|0|0|0
7453|164,43|0,8199|0|0|0,8199|0|0|0|0
7454|671,69|3,3601|0|0|3,3601|0|0|0|0
7458|2210,81|13,6701|0|0|13,6701|0|0|0|0
7459|447,81|2,24|0|0|2,24|0|0|0|0
7460|2121,59|17,7599|0|0|17,7599|0|0|0|0
7462|677,27|3,39|0|0|3,39|0|0|0|0
7464|324,96|1,63|0|0|1,63|0|0|0|0
7467|265,44|2,66|0|0|2,66|0|0|0|0
7468|1967,5|9,8402|0|0|9,8402|0|0|0|0
7470|135,96|1,36|0|0|1,36|0|0|0|0
7471|509,97|2,55|0|0|2,55|0|0|0|0
7472|1645,38|10,73|0|0|10,73|0|0|0|0
7474|499,75|3,25|0|0|3,25|0|0|0|0
7477|1384,99|12,39|0|10,14|12,39|10,14|0|10,14|1
7482|871,68|6,6201|0|9,11|6,6201|9,11|0|9,11|1
7484|329,99|1,65|0|0|1,65|0|0|0|0
7485|374,22|3,34|0|0|3,34|0|0|0|0
7490|279,97|1,4|0|0|1,4|0|0|0|0
7492|1414,58|11,1499|0|0|11,1499|0|0|0|0
7493|1729,6|10,9|0|0|10,9|0|0|0|0
7497|2490,32|17,5198|0|2,6|17,5198|2,6|0|0|0
7503|2019,6|10,9901|0|0|10,9901|0|0|0|0
7504|564,73|5,0001|0|0|5,0001|0|0|0|0
7505|1436,92|10,1699|0|0|10,1699|0|0|0|0
7506|432,58|2,16|0|7|2,16|7|7|0|1
7508|263,82|1,82|0|1|1,82|1|1|0|1
7516|369,43|2,85|0|0|2,85|0|0|0|0
7517|8355,26|61,9999|0|10,95|61,9999|10,95|0|0|0
7518|679,7|3,4|0|0|3,4|0|0|0|0
7525|569,98|5,7|0|0|5,7|0|0|0|0
7526|459,43|2,3|0|0|2,3|0|0|0|0
7528|215,81|1,71|0|3,98|1,71|3,98|0|0|0
7529|1155,75|10,6899|0|0|10,6899|0|0|0|0
7530|1797,51|8,99|0|0|8,99|0|0|0|0
7531|1760,12|15,4099|0|0|15,4099|0|0|0|0
7532|798,91|5,9801|0|0|5,9801|0|0|0|0
7539|958,66|9,5901|0|0|9,5901|0|0|0|0
7542|459,9|3,25|0|0|3,25|0|0|0|0
7543|2289,32|61,4497|0|0|61,4497|0|0|0|0
7544|5271,68|41,3497|0|0|41,3497|0|0|0|0
7545|710,85|6,36|0|0|6,36|0|0|0|0
7551|10312,18|65,0301|0|102,8999|65,0301|102,8999|5|45,9999|0,4956
7553|529,9|2,6498|0|0|2,6498|0|0|0|0
7554|199,89|1|0|0|1|0|0|0|0
7557|1858,18|11,02|0|15,19|11,02|15,19|0|0|0
7559|4553,27|40,31|0|21|40,31|21|0|0|0
7561|79,95|0,8|0|0|0,8|0|0|0|0
7563|269,85|2,2|0|0|2,2|0|0|0|0
7564|1887,85|16,84|0|0|16,84|0|0|0|0
7566|3850,34|28,9296|0|0|28,9296|0|0|0|0
7568|129,9|1,3|0|0|1,3|0|0|0|0
7570|1535,78|11,3|0|0|11,3|0|0|0|0
7572|623,12|6,23|0|0|6,23|0|0|0|0
7573|3250,51|34,6101|0|0|34,6101|0|0|0|0
7574|269,96|1,3499|0|0|1,3499|0|0|0|0
7575|855,73|4,2797|0|0|4,2797|0|0|0|0
7579|393,79|3,9401|0|0|3,9401|0|0|0|0
7580|2188,42|11,69|0|0|11,69|0|0|0|0
7581|459,3|4,6|0|0|4,6|0|0|0|0
7582|4390,51|34,49|0|40,82|34,49|40,82|0|0|0
7583|191,91|1,92|0|8,04|1,92|8,04|0|0|0
7584|680,41|5,02|0|0|5,02|0|0|0|0
7588|71,91|0,72|0|0|0,72|0|0|0|0
7589|2324,49|11,6294|0|2,55|11,6294|2,55|0|0|0
7592|1323,85|10,7701|0|0|10,7701|0|0|0|0
7593|180,91|0,4|0|0|0,4|0|0|0|0
7596|1591,48|9,76|0|0|9,76|0|0|0|0
7600|1953,93|19,54|0|0|19,54|0|0|0|0
7604|16683,23|119,9797|0|82,7|119,9797|82,7|0|0|0
7606|2537,25|15,1597|0|5,47|15,1597|5,47|0|5,47|1
7608|1892,38|9,9399|0|0|9,9399|0|0|0|0
7609|126,8|1,19|0|0|1,19|0|0|0|0
7610|2495,42|20,86|0|0|20,86|0|0|0|0
7611|7180,05|55,49|0|37,8101|55,49|37,8101|8,91|10,9101|0,5242
7612|479,9|2,4|0|0|2,4|0|0|0|0
7613|1462,18|12,47|0|22,37|12,47|22,37|0|12,14|0,5426
7614|1330,99|8,74|0|0|8,74|0|0|0|0
7616|586,82|4,17|0|0|4,17|0|0|0|0
7617|3229,01|24,1698|0|0|24,1698|0|0|0|0
7618|415,02|2,03|0|20,3|2,03|20,3|0|20,3|1
7620|389,98|1,95|0|0|1,95|0|0|0|0
7621|69,95|0,35|0|0|0,35|0|0|0|0
7623|2149,45|17,75|0|0|17,75|0|0|0|0
7625|4641,91|35,8002|0|34,7999|35,8002|34,7999|15,9999|0|0,4597
7627|392,36|2,68|0|0|2,68|0|0|0|0
7631|2042,73|18,4301|0|0|18,4301|0|0|0|0
7632|5936,3|45,1598|0|32,19|45,1598|32,19|0|0|0
7634|959,82|6,6|0|0|6,6|0|0|0|0
7637|1820,99|18,21|0|11,53|18,21|11,53|11,53|0|1
7640|29,99|0,15|0|0|0,15|0|0|0|0
7642|637,4|3,1901|0|0|3,1901|0|0|0|0
7643|1153,49|6,39|0|12,03|6,39|12,03|0|0|0
7647|2707,65|17,4899|0|9,41|17,4899|9,41|0|0|0
7650|1343,56|9,3401|0|0|9,3401|0|0|0|0
7654|5703,28|33,7897|0|7,2001|33,7897|7,2001|0|0|0
7657|2322,27|17,0698|0|0|17,0698|0|0|0|0
7660|782,29|4,39|0|0|4,39|0|0|0|0
7661|113,99|1,14|0|0|1,14|0|0|0|0
7662|3338,6|21,8597|0|0|21,8597|0|0|0|0
7663|5398,25|42,3001|0|31,48|42,3001|31,48|0|0|0
7664|95,92|0,4799|0|0|0,4799|0|0|0|0
7665|1009,65|6|0|0|6|0|0|0|0
7667|10459,06|87,1597|0|98,3199|87,1597|98,3199|0|66,07|0,6719
7671|994,71|5,66|0|0|5,66|0|0|0|0
7672|2658,55|19,0099|0|4,4499|19,0099|4,4499|0|0|0
7673|1118,95|11,2001|0|0|11,2001|0|0|0|0
7677|229,95|1,15|0|0|1,15|0|0|0|0
7678|23818,38|166,9501|0|156,3601|166,9501|156,3601|39,49|40,3501|0,5106
7679|389,87|2,65|0|0|2,65|0|0|0|0
7680|249,99|1,25|0|0|1,25|0|0|0|0
7684|3271|16,3599|0|0|16,3599|0|0|0|0
7685|670,45|3,88|0|0|3,88|0|0|0|0
7686|119,95|0,6|0|0|0,6|0|0|0|0
7690|1209,61|10,3001|0|0|10,3001|0|0|0|0
7691|639,78|3,2001|0|0|3,2001|0|0|0|0
7700|269,95|2,7|0|0|2,7|0|0|0|0
7701|12955,7|85,8301|0|65,87|85,8301|65,87|0|42,58|0,6464
7704|199,99|1|0|0|1|0|0|0|0
7706|419,86|3,85|0|0|3,85|0|0|0|0
7708|2798,98|21,3998|0|0|21,3998|0|0|0|0
7709|2368,87|16,5599|0|12|16,5599|12|0|0|0
7712|2017,26|11,9197|0|9,51|11,9197|9,51|0|0|0
7713|786,24|6,57|0|0|6,57|0|0|0|0
7715|11665,29|87,9399|0|88,82|87,9399|88,82|36|0|0,4053
7719|1549,93|9,6598|0|0|9,6598|0|0|0|0
7720|387,87|1,9399|0|0|1,9399|0|0|0|0
7722|1622,05|9,7201|0|0|9,7201|0|0|0|0
7724|459,91|2,3|0|0|2,3|0|0|0|0
7726|1956,31|11,9101|0|0|11,9101|0|0|0|0
7729|191,92|2,88|0|0|2,88|0|0|0|0
7730|965,66|8,66|0|0|8,66|0|0|0|0
7733|1832,34|16,1798|0|0|16,1798|0|0|0|0
7735|1471,97|11,99|0|0|11,99|0|0|0|0
7737|2824,06|14,7699|0|0|14,7699|0|0|0|0
7744|2024,19|12,75|0|0|12,75|0|0|0|0
7745|79,98|0,4|0|0|0,4|0|0|0|0
7747|1113,69|8,99|0|0|8,99|0|0|0|0
7748|2714,57|24,4601|0|0|24,4601|0|0|0|0
7749|480,21|2,4|0|0|2,4|0|0|0|0
7751|175,92|0,8799|0|0|0,8799|0|0|0|0
7754|1197,35|7,4999|0|32|7,4999|32|0|32|1
7756|457,56|4,5701|0|0|4,5701|0|0|0|0
7761|925,77|7,9601|0|0|7,9601|0|0|0|0
7763|3031,54|15,1598|0|0|15,1598|0|0|0|0
7769|384,84|2,45|0|0|2,45|0|0|0|0
7770|289,94|1,4499|0|0|1,4499|0|0|0|0
7772|2152,29|12,5198|0|0|12,5198|0|0|0|0
7775|468,93|4,69|0|0|4,69|0|0|0|0
7776|3371,58|20,8099|0|0|20,8099|0|0|0|0
7778|94,99|0,95|0|0|0,95|0|0|0|0
7782|1988,29|16,09|0|0|16,09|0|0|0|0
7784|502,93|3,1799|0|0|3,1799|0|0|0|0
7786|99,99|0,5|0|0|0,5|0|0|0|0
7787|933,02|8,63|0|0|8,63|0|0|0|0
7788|2254,44|17,39|0|0|17,39|0|0|0|0
7791|1812,92|16,7901|0|0|16,7901|0|0|0|0
7793|560,91|5,61|0|0|5,61|0|0|0|0
7798|954,81|8,8|0|0|8,8|0|0|0|0
7800|691,74|4,0299|0|0|4,0299|0|0|0|0
7804|1285,68|6,4297|0|0|6,4297|0|0|0|0
7812|369,98|1,85|0|0|1,85|0|0|0|0
7813|7830,54|56,1698|0|0|56,1698|0|0|0|0
7815|2459,12|21,45|0|0|21,45|0|0|0|0
7817|2117,09|14,61|0|0|14,61|0|0|0|0
7820|3272,5|19,1501|0|0|19,1501|0|0|0|0
7824|284,98|2,85|0|0|2,85|0|0|0|0
7825|349,91|2,75|0|0|2,75|0|0|0|0
7827|665,89|5,06|0|0|5,06|0|0|0|0
7829|169,98|0,85|0|0|0,85|0|0|0|0
7832|797,79|3,9899|0|0|3,9899|0|0|0|0
7834|3949,33|24,7401|0|0|24,7401|0|0|0|0
7837|139,96|0,7|0|0|0,7|0|0|0|0
7838|279,95|1,4|0|0|1,4|0|0|0|0
7840|204,88|1,03|0|0|1,03|0|0|0|0
7843|49,99|0,25|0|0|0,25|0|0|0|0
7845|4772,21|35,5899|0|10,9099|35,5899|10,9099|0|0|0
7846|1391,51|6,9598|0|0|6,9598|0|0|0|0
7847|2011,3|12,9801|0|0|12,9801|0|0|0|0
7849|281,96|1,41|0|0|1,41|0|0|0|0
7853|3864,99|19,3298|0|0|19,3298|0|0|0|0
7854|834,4|6,4999|0|0|6,4999|0|0|0|0
7855|1276,75|9,78|0|0|9,78|0|0|0|0
7856|2440,85|15,65|0|9,45|15,65|9,45|0|9,45|1
7858|229,95|1,15|0|0|1,15|0|0|0|0
7861|704,75|4,22|0|0|4,22|0|0|0|0
7863|2535,94|14,0798|0|9,9799|14,0798|9,9799|0|4,2299|0,4238
7867|711,37|3,56|0|0|3,56|0|0|0|0
7868|319,92|1,5999|0|0|1,5999|0|0|0|0
7874|1229,55|6,15|0|0|6,15|0|0|0|0
7875|1189,72|5,9497|0|0|5,9497|0|0|0|0
7876|810,97|6,3401|0|0|6,3401|0|0|0|0
7877|10005,71|65,8602|0|0|65,8602|0|0|0|0
7878|206,91|1,32|0|0|1,32|0|0|0|0
7879|1071,21|3,81|0|0|3,81|0|0|0|0
7884|817,61|7,1501|0|0|7,1501|0|0|0|0
7885|1504,75|9,53|0|0|9,53|0|0|0|0
7887|757,71|3,79|0|0|3,79|0|0|0|0
7889|5800,13|48,5401|0|16,09|48,5401|16,09|0|0|0
7890|2427,64|14,69|0|0|14,69|0|0|0|0
7891|2182,56|15,3801|0|0|15,3801|0|0|0|0
7896|207,92|1,0399|0|0|1,0399|0|0|0|0
7898|75,99|0,76|0|0|0,76|0|0|0|0
7900|399,95|0|0|0|0|0|0|0|0
7904|793,87|4,69|0|0|4,69|0|0|0|0
7906|790,92|6,07|0|0|6,07|0|0|0|0
7908|2165,36|8,4806|0|0|8,4806|0|0|0|0
7909|21259,43|140,0393|0|109,3901|140,0393|109,3901|23,57|63,0401|0,7917
7913|79,9|0,8|0|0|0,8|0|0|0|0
7917|751,74|3,76|0|0|3,76|0|0|0|0
7918|4016,96|24,7199|0|0|24,7199|0|0|0|0
7920|819,7|5,35|0|0|5,35|0|0|0|0
7923|199,95|1|0|0|1|0|0|0|0
7924|956,75|5,2698|0|0|5,2698|0|0|0|0
7925|5564,76|41,5998|0|10,55|41,5998|10,55|0|2,3|0,218
7926|2199,1|19,0001|0|0|19,0001|0|0|0|0
7930|1699,31|11,6499|0|0|11,6499|0|0|0|0
7932|2956,79|14,7901|0|0|14,7901|0|0|0|0
7934|533,8|2,74|0|0|2,74|0|0|0|0
7936|4722,38|34,8702|0|33,57|34,8702|33,57|0|13,11|0,3905
7937|1677,57|10,9299|0|0|10,9299|0|0|0|0
7939|2710,55|15,45|0|0|15,45|0|0|0|0
7941|237,89|1,1899|0|0|1,1899|0|0|0|0
7943|146,57|0,86|0|0|0,86|0|0|0|0
7946|259,98|2,25|0|0|2,25|0|0|0|0
7948|527,66|2,7099|0|0|2,7099|0|0|0|0
7949|79,95|0,4|0|0|0,4|0|0|0|0
7951|839,82|3,9|0|0|3,9|0|0|0|0
7953|336,78|2,92|0|0|2,92|0|0|0|0
7957|641,78|4,1099|0|0|4,1099|0|0|0|0
7958|341,9|3,42|0|0|3,42|0|0|0|0
7960|4929,82|29,2102|0|0|29,2102|0|0|0|0
7963|179,95|0,9|0|0|0,9|0|0|0|0
7965|209,9|1,05|0|0|1,05|0|0|0|0
7966|6277,06|52,4099|0|39,78|52,4099|39,78|6,35|0|0,1596
7968|1406,22|10,9899|0|2,43|10,9899|2,43|0|0|0
7969|212,49|1,06|0|0|1,06|0|0|0|0
7970|6091,4|43,71|0|13|43,71|13|0|13|1
7974|1041,58|5,2098|0|0|5,2098|0|0|0|0
7977|2304,42|20,39|0|0|20,39|0|0|0|0
7978|230,95|0,35|0|0|0,35|0|0|0|0
7982|409,92|1,6|0|0|1,6|0|0|0|0
7984|409,85|2,05|0|0|2,05|0|0|0|0
7988|169,95|0,85|0|0|0,85|0|0|0|0
7989|139,95|0,7|0|0|0,7|0|0|0|0
7990|189,92|0,95|0|0|0,95|0|0|0|0
7996|275,87|1,38|0|0|1,38|0|0|0|0
8002|1003,56|5,0203|0|0|5,0203|0|0|0|0
8003|1395,68|10,5798|0|6,17|10,5798|6,17|0|0|0
8004|123,49|1,24|0|0|1,24|0|0|0|0
8005|1740,67|13,7701|0|0|13,7701|0|0|0|0
8006|147,34|1,47|0|0|1,47|0|0|0|0
8007|1663,42|8,3502|0|4,05|8,3502|4,05|0|0|0
8008|5393,68|58,3101|0|15,69|58,3101|15,69|0|0|0
8010|1303,96|9,64|0|2,7|9,64|2,7|1|0|0,3703
8012|1865,39|12,7599|0|0|12,7599|0|0|0|0
8014|1259,33|6,81|0|0|6,81|0|0|0|0
8016|59,99|0,3|0|0|0,3|0|0|0|0
8018|59,95|0,3|0|0|0,3|0|0|0|0
8019|149,95|1,5|0|0|1,5|0|0|0|0
8021|513,14|3,7701|0|0|3,7701|0|0|0|0
8022|169,95|0,85|0|0|0,85|0|0|0|0
8025|8395,96|56,8103|0|19,1701|56,8103|19,1701|0|0|0
8027|658,76|4,3999|0|0|4,3999|0|0|0|0
8029|1506,3|13,2699|0|0|13,2699|0|0|0|0
8032|760,61|4,87|0|2,02|4,87|2,02|0|0|0
8034|149,99|0,75|0|0|0,75|0|0|0|0
8037|602,68|3,54|0|0|3,54|0|0|0|0
8038|1453,4|10,72|0|0|10,72|0|0|0|0
8040|1346,42|10,2899|0|0|10,2899|0|0|0|0
8041|2607,42|13,0198|0|0|13,0198|0|0|0|0
8042|559,85|3,7999|0|0|3,7999|0|0|0|0
8045|699,95|3,5|0|0|3,5|0|0|0|0
8046|1101,67|8,42|0|0|8,42|0|0|0|0
8047|3877,64|21,72|0|12,96|21,72|12,96|0|0|0
8049|2072,43|11,7102|0|0|11,7102|0|0|0|0
8050|622,78|4,3399|0|0|4,3399|0|0|0|0
8054|2717,29|13,5899|0|0|13,5899|0|0|0|0
8057|8052,81|49,78|0|58,6599|49,78|58,6599|35,5699|0|0,6063
8060|10848,16|92,91|0|57,22|92,91|57,22|0|25|0,4369
8062|912,43|4,6401|0|0|4,6401|0|0|0|0
8064|113,9|1,14|0|0|1,14|0|0|0|0
8065|1189,58|3|0|0|3|0|0|0|0
8067|2044,63|13,77|0|4|13,77|4|0|0|0
8068|729,57|5,8599|0|0|5,8599|0|0|0|0
8078|199,99|1|0|0|1|0|0|0|0
8081|368,1|2,74|0|1,8|2,74|1,8|0|0|0
8090|322,91|1,61|0|0|1,61|0|0|0|0
8092|79,99|0,4|0|0|0,4|0|0|0|0
8093|340,84|1,6999|0|0|1,6999|0|0|0|0
8095|224,12|2,24|0|0|2,24|0|0|0|0
8097|727,8|3,64|0|0|3,64|0|0|0|0
8100|936,54|8,1201|0|0|8,1201|0|0|0|0
8101|389,85|3,9|0|0|3,9|0|0|0|0
8102|1089,5|5,4501|0|0|5,4501|0|0|0|0
8103|553,63|3,9699|0|0|3,9699|0|0|0|0
8107|1349,66|12,81|0|0|12,81|0|0|0|0
8109|49,99|0,25|0|0|0,25|0|0|0|0
8110|339,9|1,7|0|0|1,7|0|0|0|0
8111|17856,34|151,7709|0|184,7099|151,7709|184,7099|52,46|69|0,6575
8112|894,97|4,48|0|0|4,48|0|0|0|0
8113|1719,26|10,79|0|0|10,79|0|0|0|0
8114|3386,29|19,6601|0|0|19,6601|0|0|0|0
8116|253,84|1,27|0|0|1,27|0|0|0|0
8118|12450|104,3803|0|58,17|104,3803|58,17|0|0|0
8121|3958,98|24,01|0|0|24,01|0|0|0|0
8125|1841,04|18,41|0|0|18,41|0|0|0|0
8128|111,86|1,12|0|0|1,12|0|0|0|0
8130|504,83|3,75|0|0|3,75|0|0|0|0
8132|791,76|3,9598|0|0|3,9598|0|0|0|0
8133|2587,98|16,6|0|8,63|16,6|8,63|8,63|0|1
8134|389,47|3,89|0|0|3,89|0|0|0|0
8137|364,64|3,6499|0|0|3,6499|0|0|0|0
8141|1024,78|6,6699|0|0|6,6699|0|0|0|0
8142|1434,86|10,78|0|0|10,78|0|0|0|0
8144|265,09|2,65|0|0|2,65|0|0|0|0
8145|149,98|0,75|0|0|0,75|0|0|0|0
8147|489,96|4,9|0|0|4,9|0|0|0|0
8148|659,87|3,3|0|0|3,3|0|0|0|0
8151|2122|13,3301|0|0|13,3301|0|0|0|0
8153|1217,82|9,38|0|0|9,38|0|0|0|0
8154|89,95|0,9|0|0|0,9|0|0|0|0
8155|384,98|3,35|0|0|3,35|0|0|0|0
8156|229,94|1,55|0|0|1,55|0|0|0|0
8159|399,98|2|0|0|2|0|0|0|0
8161|749,7|3,75|0|0|3,75|0|0|0|0
8164|47,49|0,47|0|0|0,47|0|0|0|0
8168|1601,33|11,34|0|0|11,34|0|0|0|0
8171|3490,55|25,5601|0|0|25,5601|0|0|0|0
8172|1249,72|6,25|0|0|6,25|0|0|0|0
8174|910,22|6,6501|0|0|6,6501|0|0|0|0
8175|447,84|2,24|0|0|2,24|0|0|0|0
8178|919,3|4,9799|0|4,5|4,9799|4,5|0|0|0
8183|908,66|4,54|0|0|4,54|0|0|0|0
8187|431,92|2,23|0|0|2,23|0|0|0|0
8191|3856,09|21,3599|0|17,25|21,3599|17,25|0|17,25|1
8194|89,95|0,45|0|0|0,45|0|0|0|0
8195|89,95|0,45|0|0|0,45|0|0|0|0
8200|570,44|6,21|0|0|6,21|0|0|0|0
8206|237,45|2,38|0|0|2,38|0|0|0|0
8209|631,76|6,32|0|0|6,32|0|0|0|0
8211|1613,42|9,8201|0|0|9,8201|0|0|0|0
8212|9933,84|84,2599|0|39,1399|84,2599|39,1399|0|0|0
8215|885,75|8,2102|0|7,72|8,2102|7,72|0|0|0
8216|1438,92|12,29|0|0|12,29|0|0|0|0
8225|4526,58|29,3701|0|30,0901|29,3701|30,0901|0|30,0901|1
8226|595,9|2,98|0|0|2,98|0|0|0|0
8227|844,79|5,69|0|40,12|5,69|40,12|0|26,78|0,6674
8228|1394,14|6,97|0|0|6,97|0|0|0|0
8237|583,83|2,92|0|0|2,92|0|0|0|0
8238|1566,52|7,84|0|5|7,84|5|0|0|0
8241|803,88|4,0199|0|0|4,0199|0|0|0|0
8245|213,97|1,0699|0|0|1,0699|0|0|0|0
8247|1367,28|11,68|0|0|11,68|0|0|0|0
8252|1465,92|14,66|0|0|14,66|0|0|0|0
8256|1283,36|11,24|0|6,51|11,24|6,51|0|6,51|1
8257|1735,13|8,7|0|0|8,7|0|0|0|0
8258|1297,49|11,14|0|21,16|11,14|21,16|0|0|0
8259|261,4|2,61|0|0|2,61|0|0|0|0
8260|2062,41|11,2|0|0|11,2|0|0|0|0
8261|175,97|0,88|0|0|0,88|0|0|0|0
8262|2300,03|12,27|0|14,28|12,27|14,28|6,46|0|0,4523
8263|179,95|1,8|0|0|1,8|0|0|0|0
8267|1450,56|7,2499|0|0|7,2499|0|0|0|0
8270|672,27|3,57|0|0|3,57|0|0|0|0
8273|1703,42|13,9299|0|0|13,9299|0|0|0|0
8274|249,94|1,25|0|0|1,25|0|0|0|0
8276|527,82|2,64|0|0|2,64|0|0|0|0
8277|607,45|4,1801|0|32,7|4,1801|32,7|0|32,7|1
8279|4538,51|29,6195|0|0|29,6195|0|0|0|0
8281|1600,62|12,11|0|0|12,11|0|0|0|0
8283|2836,61|20,57|0|0|20,57|0|0|0|0
8287|3758,01|29,8298|0|10,75|29,8298|10,75|0|0|0
8289|617,82|5,28|0|0|5,28|0|0|0|0
8294|2760,04|25,6402|0|0|25,6402|0|0|0|0
8295|7132,71|62,6297|0|67,6|62,6297|67,6|0|0|0
8297|237,92|1,23|0|0|1,23|0|0|0|0
8298|1576,13|11,7801|0|0|11,7801|0|0|0|0
8299|3717,54|24,6899|0|0|24,6899|0|0|0|0
8302|2277,47|16,6199|0|0|16,6199|0|0|0|0
8303|927,67|5,9899|0|0|5,9899|0|0|0|0
8304|214,97|0,4|0|0|0,4|0|0|0|0
8305|75,9|0,76|0|0|0,76|0|0|0|0
8310|24,95|0,25|0|0|0,25|0|0|0|0
8312|973,67|4,8699|0|0|4,8699|0|0|0|0
8314|4052,39|24,0797|0|0|24,0797|0|0|0|0
8317|169,95|0,85|0|0|0,85|0|0|0|0
8318|789,06|6,68|0|0|6,68|0|0|0|0
8321|1489,56|12,8499|0|0|12,8499|0|0|0|0
8324|11328,15|99,5098|0|49,3802|99,5098|49,3802|0|0|0
8326|1699,59|12,9|0|0|12,9|0|0|0|0
8327|5898,53|38,5691|0|23,9799|38,5691|23,9799|0|15,1599|0,6321
8329|989,69|7,6499|0|0|7,6499|0|0|0|0
8330|1737,95|14,7599|0|7,87|14,7599|7,87|0|0|0
8331|1662,61|12,72|0|0|12,72|0|0|0|0
8334|6890,49|50,3998|0|20,95|50,3998|20,95|0|0|0
8335|1747,03|8,7398|0|0|8,7398|0|0|0|0
8336|1034,68|6,6101|0|0|6,6101|0|0|0|0
8340|986,43|8,92|0|10,4901|8,92|10,4901|10,4901|0|1
8341|1272,62|9,58|0|0|9,58|0|0|0|0
8343|335,88|3,36|0|0|3,36|0|0|0|0
8345|1114,72|7,9101|0|0|7,9101|0|0|0|0
8347|603,76|3,0201|0|0|3,0201|0|0|0|0
8348|211,9|1,06|0|0|1,06|0|0|0|0
8349|363,87|1,82|0|0|1,82|0|0|0|0
8351|303,82|3,04|0|0|3,04|0|0|0|0
8352|219,94|2,2|0|0|2,2|0|0|0|0
8354|329,94|3,3|0|0|3,3|0|0|0|0
