,Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
565,19,566,071.0 076.0,19-4903CR-HY-067-0518-07100760-0115A-3,115,10.5,33.12,,25.402,,,,3,2.0,,2.0,8.0,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,115.0,10.5,10.49,33.12,,,0.31,,,,,,,,,,116,,,,,,,,
566,19,567,071.0 076.0,19-4903CR-HY-067-0518-07100760-0125A-7,125,10.29,33.47,,25.711,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,10.29,10.28,33.47,25.71,229.9,0.33,,,,,,,,,,126,,,,,,,,
567,19,568,071.0 076.0,19-4903CR-HY-067-0518-07100760-0150A-7,150,9.7,33.626,,25.932,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.7,9.68,33.626,25.93,209.3,0.39,,,,,,,,,,151,,,,,,,,
568,19,569,071.0 076.0,19-4903CR-HY-067-0518-07100760-0200A-7,200,8.25,33.874,,26.356,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.25,8.23,33.874,26.35,169.6,0.48,,,,,,,,,,201,,,,,,,,
569,19,570,071.0 076.0,19-4903CR-HY-067-0518-07100760-0204A-3,204,8.12,33.89,,26.388,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,204.0,8.12,8.1,33.89,26.38,166.6,0.49,,,,,,,,,,205,,,,,,,,
570,19,571,071.0 076.0,19-4903CR-HY-067-0518-07100760-0250A-7,250,7.5,33.878,,26.469,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.5,7.48,33.878,26.46,159.4,0.56,,,,,,,,,,251,,,,,,,,
571,19,572,071.0 076.0,19-4903CR-HY-067-0518-07100760-0296A-3,296,7.08,33.17,,25.97,,,,3,2.0,,2.0,8.0,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,296.0,7.08,7.05,33.17,,,0.64,,,,,,,,,,298,,,,,,,,
572,19,573,071.0 076.0,19-4903CR-HY-067-0518-07100760-0300A-7,300,7.04,33.891,,26.544,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.04,7.01,33.891,26.54,152.8,0.64,,,,,,,,,,302,,,,,,,,
573,19,574,071.0 076.0,19-4903CR-HY-067-0518-07100760-0393A-3,393,6.18,33.98,,26.728,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,393.0,6.18,6.15,33.98,26.72,136.1,0.78,,,,,,,,,,396,,,,,,,,
574,19,575,071.0 076.0,19-4903CR-HY-067-0518-07100760-0400A-7,400,6.13,33.982,,26.736,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.13,6.09,33.982,26.73,135.4,0.79,,,,,,,,,,403,,,,,,,,
575,19,576,071.0 076.0,19-4903CR-HY-067-0518-07100760-0500A-7,500,5.5,34.004,,26.832,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.5,5.46,34.004,26.83,127.0,0.92,,,,,,,,,,503,,,,,,,,
576,19,577,071.0 076.0,19-4903CR-HY-067-0518-07100760-0575A-3,575,5.14,34.02,,26.888,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,575.0,5.14,5.09,34.02,26.88,122.2,1.01,,,,,,,,,,579,,,,,,,,
577,19,578,071.0 076.0,19-4903CR-HY-067-0518-07100760-0600A-7,600,5.03,34.033,,26.911,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.03,4.98,34.033,26.91,120.2,1.04,,,,,,,,,,604,,,,,,,,
578,19,579,071.0 076.0,19-4903CR-HY-067-0518-07100760-0700A-7,700,4.65,34.085,,26.995,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.65,4.6,34.085,26.99,112.7,1.16,,,,,,,,,,705,,,,,,,,
579,19,580,071.0 076.0,19-4903CR-HY-067-0518-07100760-0800A-7,800,4.33,34.138,,27.073,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.33,4.27,34.138,27.07,105.9,1.27,,,,,,,,,,806,,,,,,,,
580,19,581,071.0 076.0,19-4903CR-HY-067-0518-07100760-0840A-3,840,4.22,34.16,,27.102,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,840.0,4.22,4.16,34.16,27.1,103.4,1.31,,,,,,,,,,847,,,,,,,,
581,19,582,071.0 076.0,19-4903CR-HY-067-0518-07100760-0900A-7,900,4.07,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.07,,,,,,,,,,,,,,,909,,,,,,,,
582,19,583,071.0 076.0,19-4903CR-HY-067-0518-07100760-1000A-7,1000,3.82,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.82,,,,,,,,,,,,,,,1010,,,,,,,,
583,19,584,071.0 076.0,19-4903CR-HY-067-0518-07100760-1100A-7,1100,3.57,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.57,,,,,,,,,,,,,,,1111,,,,,,,,
584,19,585,071.0 076.0,19-4903CR-HY-067-0518-07100760-1149A-3,1149,3.45,34.07,,27.109,,,,3,2.0,,2.0,8.0,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1149.0,3.45,,34.07,,,,,,,,,,,,,1161,,,,,,,,
585,20,586,081.0 117.0,19-4903HO-HY-073-0073-08101170-0000B-3,0,13.7,33.35,,24.975,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.7,13.7,33.35,24.97,297.2,0.0,,,,,,,,,,0,,,,,,,,
586,20,587,081.0 117.0,19-4903HO-HY-073-0073-08101170-0009A-3,9,13.67,33.22,,24.88,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,13.67,13.67,33.22,24.88,306.4,0.02,,,,,,,,,,9,,,,,,,,
587,20,588,081.0 117.0,19-4903HO-HY-073-0073-08101170-0010A-7,10,13.67,33.222,,24.882,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.67,13.67,33.222,24.88,306.3,0.03,,,,,,,,,,10,,,,,,,,
588,20,589,081.0 117.0,19-4903HO-HY-073-0073-08101170-0020A-7,20,13.67,33.238,,24.895,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.67,13.67,33.238,24.89,305.3,0.06,,,,,,,,,,20,,,,,,,,
589,20,590,081.0 117.0,19-4903HO-HY-073-0073-08101170-0021A-3,21,13.67,33.24,,24.896,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,21.0,13.67,13.67,33.24,24.89,305.2,0.06,,,,,,,,,,21,,,,,,,,
590,20,591,081.0 117.0,19-4903HO-HY-073-0073-08101170-0030A-7,30,13.6,33.206,,24.885,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.6,13.6,33.206,24.88,306.6,0.09,,,,,,,,,,30,,,,,,,,
591,20,592,081.0 117.0,19-4903HO-HY-073-0073-08101170-0041A-3,41,13.51,33.17,,24.875,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,41.0,13.51,13.5,33.17,24.87,307.8,0.12,,,,,,,,,,41,,,,,,,,
592,20,593,081.0 117.0,19-4903HO-HY-073-0073-08101170-0050A-7,50,13.48,33.217,,24.918,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.48,13.47,33.217,24.91,304.0,0.15,,,,,,,,,,50,,,,,,,,
593,20,594,081.0 117.0,19-4903HO-HY-073-0073-08101170-0060A-3,60,13.47,33.26,,24.953,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,60.0,13.47,13.46,33.26,24.95,300.9,0.18,,,,,,,,,,60,,,,,,,,
594,20,595,081.0 117.0,19-4903HO-HY-073-0073-08101170-0075A-7,75,13.43,33.159,,24.884,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,13.43,13.42,33.159,24.88,307.9,0.22,,,,,,,,,,75,,,,,,,,
595,20,596,081.0 117.0,19-4903HO-HY-073-0073-08101170-0079A-3,79,13.42,33.13,,24.864,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,79.0,13.42,13.41,33.13,24.86,309.9,0.24,,,,,,,,,,79,,,,,,,,
596,20,597,081.0 117.0,19-4903HO-HY-073-0073-08101170-0100A-7,100,13.5,33.247,,24.938,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,13.5,13.49,33.247,24.93,303.4,0.3,,,,,,,,,,100,,,,,,,,
597,20,598,081.0 117.0,19-4903HO-HY-073-0073-08101170-0118A-3,118,13.56,33.42,,25.061,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,118.0,13.56,13.54,33.42,25.06,292.3,0.35,,,,,,,,,,119,,,,,,,,
598,20,599,081.0 117.0,19-4903HO-HY-073-0073-08101170-0125A-7,125,13.27,33.379,,25.088,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,13.27,13.25,33.379,25.08,289.9,0.37,,,,,,,,,,126,,,,,,,,
599,20,600,081.0 117.0,19-4903HO-HY-073-0073-08101170-0150A-7,150,12.03,33.209,,25.197,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,12.03,12.01,33.209,25.19,279.8,0.45,,,,,,,,,,151,,,,,,,,
600,20,601,081.0 117.0,19-4903HO-HY-073-0073-08101170-0158A-3,158,11.56,33.15,,25.238,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,158.0,11.56,11.54,33.15,25.23,275.9,0.47,,,,,,,,,,159,,,,,,,,
601,20,602,081.0 117.0,19-4903HO-HY-073-0073-08101170-0200A-7,200,9.83,33.323,,25.675,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,9.83,9.81,33.323,25.67,234.7,0.58,,,,,,,,,,201,,,,,,,,
602,20,603,081.0 117.0,19-4903HO-HY-073-0073-08101170-0234A-3,234,8.79,33.6,,26.059,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,234.0,8.79,8.77,33.6,26.05,198.6,0.65,,,,,,,,,,235,,,,,,,,
603,20,604,081.0 117.0,19-4903HO-HY-073-0073-08101170-0250A-7,250,8.53,33.699,,26.177,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,8.53,8.5,33.699,26.17,187.6,0.68,,,,,,,,,,251,,,,,,,,
604,20,605,081.0 117.0,19-4903HO-HY-073-0073-08101170-0300A-7,300,8.0,33.958,,26.46,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,8.0,7.97,33.958,26.46,161.4,0.77,,,,,,,,,,302,,,,,,,,
605,20,606,081.0 117.0,19-4903HO-HY-073-0073-08101170-0310A-3,310,7.95,34.0,,26.501,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,310.0,7.95,7.92,34.0,26.5,157.7,0.78,,,,,,,,,,312,,,,,,,,
606,20,607,081.0 117.0,19-4903HO-HY-073-0073-08101170-0400A-7,400,6.99,33.959,,26.605,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.99,6.95,33.959,26.6,148.6,0.92,,,,,,,,,,402,,,,,,,,
607,20,608,081.0 117.0,19-4903HO-HY-073-0073-08101170-0491A-3,491,6.13,33.95,,26.712,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,491.0,6.13,6.09,33.95,26.71,138.9,1.05,,,,,,,,,,494,,,,,,,,
608,20,609,081.0 117.0,19-4903HO-HY-073-0073-08101170-0500A-7,500,6.08,33.959,,26.726,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.08,6.04,33.959,26.72,137.7,1.06,,,,,,,,,,503,,,,,,,,
609,20,610,081.0 117.0,19-4903HO-HY-073-0073-08101170-0600A-7,600,5.52,34.057,,26.873,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.52,5.47,34.057,26.87,124.5,1.2,,,,,,,,,,604,,,,,,,,
610,20,611,081.0 117.0,19-4903HO-HY-073-0073-08101170-0700A-7,700,4.95,34.16,,27.022,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.95,4.89,34.16,27.02,110.8,1.31,,,,,,,,,,705,,,,,,,,
611,20,612,081.0 117.0,19-4903HO-HY-073-0073-08101170-0766A-3,766,4.58,34.23,,27.119,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,766.0,4.58,4.52,34.23,27.11,101.8,1.38,,,,,,,,,,772,,,,,,,,
612,21,613,081.0 127.0,19-4903HO-HY-073-0636-08101270-0000B-3,0,14.0,33.22,,24.813,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,14.0,14.0,33.22,24.81,312.6,0.0,,,,,,,,,,0,,,,,,,,
613,21,614,081.0 127.0,19-4903HO-HY-073-0636-08101270-0009A-3,9,13.97,33.15,,24.765,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,13.97,13.97,33.15,24.76,317.4,0.02,,,,,,,,,,9,,,,,,,,
614,21,615,081.0 127.0,19-4903HO-HY-073-0636-08101270-0010A-7,10,13.94,33.15,,24.771,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.94,13.94,33.15,24.77,316.8,0.03,,,,,,,,,,10,,,,,,,,
615,21,616,081.0 127.0,19-4903HO-HY-073-0636-08101270-0020A-7,20,13.6,33.15,,24.841,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.6,13.6,33.15,24.84,310.5,0.06,,,,,,,,,,20,,,,,,,,
616,21,617,081.0 127.0,19-4903HO-HY-073-0636-08101270-0022A-3,22,13.52,33.15,,24.857,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,22.0,13.52,13.52,33.15,24.85,309.0,0.06,,,,,,,,,,22,,,,,,,,
617,21,618,081.0 127.0,19-4903HO-HY-073-0636-08101270-0030A-7,30,13.44,33.234,,24.939,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.44,13.44,33.234,24.93,301.4,0.09,,,,,,,,,,30,,,,,,,,
618,21,619,081.0 127.0,19-4903HO-HY-073-0636-08101270-0041A-3,41,13.32,33.3,,25.014,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,41.0,13.32,13.31,33.3,25.01,294.6,0.12,,,,,,,,,,41,,,,,,,,
619,21,620,081.0 127.0,19-4903HO-HY-073-0636-08101270-0050A-7,50,13.35,33.235,,24.958,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.35,13.34,33.235,24.95,300.1,0.15,,,,,,,,,,50,,,,,,,,
620,21,621,081.0 127.0,19-4903HO-HY-073-0636-08101270-0057A-3,57,13.38,33.19,,24.917,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,57.0,13.38,13.37,33.19,24.91,304.2,0.17,,,,,,,,,,57,,,,,,,,
621,21,622,081.0 127.0,19-4903HO-HY-073-0636-08101270-0074A-3,74,13.34,33.37,,25.065,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74.0,13.34,13.33,33.37,25.06,290.6,0.22,,,,,,,,,,74,,,,,,,,
622,21,623,081.0 127.0,19-4903HO-HY-073-0636-08101270-0075A-7,75,13.33,33.369,,25.066,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,13.33,13.32,33.369,25.06,290.5,0.22,,,,,,,,,,75,,,,,,,,
623,21,624,081.0 127.0,19-4903HO-HY-073-0636-08101270-0100A-7,100,13.17,33.34,,25.077,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,13.17,13.16,33.34,25.07,290.2,0.3,,,,,,,,,,100,,,,,,,,
624,21,625,081.0 127.0,19-4903HO-HY-073-0636-08101270-0113A-3,113,13.08,33.19,,24.979,,,,3,2.0,,2.0,8.0,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,113.0,13.08,13.06,33.19,,,0.33,,,,,,,,,,114,,,,,,,,
625,21,626,081.0 127.0,19-4903HO-HY-073-0636-08101270-0125A-7,125,12.29,33.285,,25.206,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,12.29,12.27,33.285,25.2,278.4,0.37,,,,,,,,,,126,,,,,,,,
626,21,627,081.0 127.0,19-4903HO-HY-073-0636-08101270-0150A-7,150,10.54,33.208,,25.464,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,10.54,10.52,33.208,25.46,253.9,0.43,,,,,,,,,,151,,,,,,,,
627,21,628,081.0 127.0,19-4903HO-HY-073-0636-08101270-0155A-3,155,10.17,33.19,,25.514,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,155.0,10.17,10.15,33.19,25.51,249.2,0.45,,,,,,,,,,156,,,,,,,,
628,21,629,081.0 127.0,19-4903HO-HY-073-0636-08101270-0200A-7,200,9.96,33.614,,25.881,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,9.96,9.94,33.614,25.88,215.3,0.55,,,,,,,,,,201,,,,,,,,
629,21,630,081.0 127.0,19-4903HO-HY-073-0636-08101270-0238A-3,238,9.79,34.0,,26.211,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,238.0,9.79,9.76,34.0,26.21,184.8,0.63,,,,,,,,,,239,,,,,,,,
630,21,631,081.0 127.0,19-4903HO-HY-073-0636-08101270-0250A-7,250,9.56,34.041,,26.282,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,9.56,9.53,34.041,26.28,178.3,0.65,,,,,,,,,,251,,,,,,,,
631,21,632,081.0 127.0,19-4903HO-HY-073-0636-08101270-0300A-7,300,8.52,34.135,,26.521,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,8.52,8.49,34.135,26.52,156.0,0.73,,,,,,,,,,302,,,,,,,,
632,21,633,081.0 127.0,19-4903HO-HY-073-0636-08101270-0322A-3,322,8.01,34.14,,26.602,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,322.0,8.01,7.98,34.14,26.6,148.4,0.77,,,,,,,,,,324,,,,,,,,
633,21,634,081.0 127.0,19-4903HO-HY-073-0636-08101270-0400A-7,400,7.06,34.213,,26.796,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,7.06,7.02,34.213,26.79,130.7,0.88,,,,,,,,,,402,,,,,,,,
634,21,635,081.0 127.0,19-4903HO-HY-073-0636-08101270-0500A-7,500,6.28,34.239,,26.922,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.28,6.24,34.239,26.92,119.6,1.0,,,,,,,,,,503,,,,,,,,
635,21,636,081.0 127.0,19-4903HO-HY-073-0636-08101270-0519A-3,519,6.19,34.25,,26.942,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,519.0,6.19,6.14,34.25,26.94,117.8,1.02,,,,,,,,,,522,,,,,,,,
636,21,637,081.0 127.0,19-4903HO-HY-073-0636-08101270-0600A-7,600,5.59,34.237,,27.007,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.59,5.54,34.237,27.0,112.0,1.12,,,,,,,,,,604,,,,,,,,
637,21,638,081.0 127.0,19-4903HO-HY-073-0636-08101270-0700A-7,700,4.96,34.225,,27.072,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.96,4.9,34.225,27.07,106.1,1.22,,,,,,,,,,705,,,,,,,,
638,21,639,081.0 127.0,19-4903HO-HY-073-0636-08101270-0793A-3,793,4.47,34.22,,27.123,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,793.0,4.47,4.41,34.22,27.12,101.4,1.32,,,,,,,,,,799,,,,,,,,
639,21,640,081.0 127.0,19-4903HO-HY-073-0636-08101270-0800A-7,800,4.45,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.45,,,,,,,,,,,,,,,807,,,,,,,,
640,21,641,081.0 127.0,19-4903HO-HY-073-0636-08101270-0900A-7,900,4.2,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.2,,,,,,,,,,,,,,,909,,,,,,,,
641,21,642,081.0 127.0,19-4903HO-HY-073-0636-08101270-1000A-7,1000,3.95,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.95,,,,,,,,,,,,,,,1010,,,,,,,,
642,21,643,081.0 127.0,19-4903HO-HY-073-0636-08101270-1100A-7,1100,3.7,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.7,,,,,,,,,,,,,,,1111,,,,,,,,
643,21,644,081.0 127.0,19-4903HO-HY-073-0636-08101270-1200A-7,1200,3.45,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.0,3.45,,,,,,,,,,,,,,,1212,,,,,,,,
644,21,645,081.0 127.0,19-4903HO-HY-073-0636-08101270-1234A-3,1234,3.36,,,,,,,3,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1234.0,3.36,,,,,,,,,,,,,,,1247,,,,,,,,
645,22,646,081.0 107.0,19-4903HO-HY-073-2030-08101070-0000B-3,0,13.9,33.17,,24.795,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.9,13.9,33.17,24.79,314.3,0.0,,,,,,,,,,0,,,,,,,,
646,22,647,081.0 107.0,19-4903HO-HY-073-2030-08101070-0010A-3,10,13.13,33.15,,24.935,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.13,13.13,33.15,24.93,301.2,0.03,,,,,,,,,,10,,,,,,,,
647,22,648,081.0 107.0,19-4903HO-HY-073-2030-08101070-0020A-7,20,12.84,33.137,,24.982,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,12.84,12.84,33.137,24.98,297.0,0.06,,,,,,,,,,20,,,,,,,,
648,22,649,081.0 107.0,19-4903HO-HY-073-2030-08101070-0025A-3,25,12.8,33.13,,24.985,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25.0,12.8,12.8,33.13,24.98,296.9,0.07,,,,,,,,,,25,,,,,,,,
